,0,1,2,3,4,5
1813-7253,,1790.0,1891.7,1855.3049999999998,1594.6433333333334,
1754-6605,,1233.99,,,,
2090-0147,185.0,582.4766666666666,,826.19,,
2092-6413,,2000.0,,2854.605,,
2056-3132,,1659.705,1495.37,1528.62,,
1449-2288,262.03,1328.0,1715.3,1547.31,,
1748-5908,1896.6175,1865.3064285714286,1800.8036363636363,1825.4214285714284,1989.86,
2090-2085,,730.46,822.87,,,
1687-725X,185.0,1379.48,1737.1833333333334,,1981.6100000000001,
1555-8932,,1657.75,,2076.55,,
2391-5412,1500.0,1275.0,,,,
2332-2039,,584.44,1204.44,,725.22,
2073-4344,681.99,854.7566666666667,854.5083333333332,935.661875,1201.9967741935484,1391.3
2376-5992,,708.81,889.64,,,
0891-6640,1000.0,990.6625,815.3366666666666,741.66,1451.1219999999998,
0354-9836,,150.0,,,,
2451-943X,,1932.0,1708.0,1696.74,1452.8633333333335,
2164-0505,,431.4,,1999.2,,
2050-5833,,627.89,,,,
1474-7049,,174.45,,,631.13,719.365
2150-3494,,2197.61,,,,
2169-9682,,473.62,,,,
2332-0761,,465.0,,,,
1477-5751,1108.37,1319.0666666666666,1022.75,,,
2473-9529,,2706.12,2829.8416666666667,1750.72,2756.27,1608.11
2349-6118,,,,,,
2381-8999,,,,,,
2052-9538,1895.4833333333333,1731.6225,1495.905,1564.14,,
2054-3581,1576.76,1542.835,,,,
2042-6410,1895.0,1528.2,2002.9233333333334,2011.766,2065.84,
1715-5312,,,,,,
1743-8462,,,,,,
1471-227X,1589.2,1622.5539999999996,1670.0600000000002,1834.45,1323.28,
1687-9856,1693.97,,1558.71,,,
1476-5926,,,,,,
1687-7969,,,,,,
1746-4358,1558.99,,1813.2150000000001,1539.88,,
1447-056X,,,,,,
1742-4755,1586.04,1440.7345454545455,1665.61375,1781.5820833333335,1816.72,
1550-2783,,1552.04,1434.9699999999998,1661.24,1622.86,
2040-2392,2240.6325,1967.7333333333333,1617.505,1558.82,1768.9875000000002,
2055-7647,2300.48,1842.1466666666668,1709.6728571428573,1578.7099999999998,1474.3100000000002,
1916-9787,,,,,,
0008-428X,369.1166666666666,,,,,
1757-1626,,,,,,
1941-756X,617.775,,,,,
2291-0026,1616.993333333333,,,,,
0820-3946,,,1043.0199999999998,,,
1087-2981,,476.534,2037.28,1999.2,1452.4000000000003,
1179-3201,,1443.96,1590.59,,,
1179-1411,1889.57,1160.1,1561.745,1603.7633333333333,1823.1533333333334,
1179-2698,,,,,,
1178-2390,1541.9975,1080.33,,1798.54,,
2230-522X,,,,,,
2230-2298,982.43,,,,,
2168-7307,,,,,,
2213-2244,,1710.335,1773.94,1945.823333333333,1901.288,1892.1
2214-4420,,,,674.98,666.4,
2352-9008,816.34,803.29,,,,
2214-0271,540.32,,694.825,,975.8,616.31
2379-5824,,,,,,
2379-5832,494.5,,,,,
2297-1769,503.185,1686.2516666666668,1487.4818181818182,1460.8761111111112,1685.3296000000003,
2056-5623,594.16,,650.0,,,1558.5
2378-878X,,,,,,
1687-5990,185.0,,,,,
1687-9740,,,,955.13,1117.91,
1687-7381,,,,,,
1687-1839,,,,,,
1687-5869,1211.27,,1883.805,,2016.175,
1687-8655,,,,,,
1687-952X,,,,,,
1065-514X,,,774.52,,,
2090-3332,,,804.74,,,
2090-1240,,,851.64,,,
2090-4622,,,,,,
2090-0252,,,,,,
2090-505X,,,,,,
2090-2840,,,,,1201.3133333333333,
2090-6803,,362.2,,,,
2090-1429,,707.75,,893.36,903.91,
2090-4606,,,,,,
1687-9260,,734.91,,,,
1687-8450,,,860.0,952.17,1387.44,
2090-2905,,,,,,
1687-8027,730.0,,,,,
2090-0422,814.23,,,,1103.34,
2090-0384,,,,,1378.17,
1687-9201,,,669.265,,,
2090-6684,,,1055.0,,,
1687-9805,185.0,845.17,630.04,,,
1687-8477,,,,,,
1687-7470,,,,,,
2090-6528,,,,,,
2090-9063,185.0,,,,1561.63,
2090-651X,,457.28,,,,
1198-2241,,1834.54,,1584.35,,
2331-4737,860.3700000000001,,,,,
1528-8307,,,,,,
1664-5529,755.0,,,,,
2167-9045,,,,,,
1198-0052,,,,,,
1008-682X,,,,,,
2161-038X,,,,,,
2161-0487,684.41,1309.0,,,,
2329-9096,,,,,,
2155-6148,,2487.93,,1812.3,,
2376-0249,105.83333333333333,,,,,
2155-9627,810.6,,,,,
2167-0870,571.97,,,2856.39,,
1911-2092,,,,,,
0268-1153,,,2571.965,,,
2051-1434,,841.0450000000001,1499.4,1577.0149999999999,1927.12,
1712-9532,1080.45,,,1500.97,1620.26,
1203-6765,,,1494.4,1412.1325,,
2333-794X,,1165.04,,,1554.98,
1925-4059,283.0,258.26,271.94,,,
2162-2434,,,,,,
1687-4153,,564.21,880.6,,,
2036-7902,,,,,,
1865-1380,,,,,,
2331-1886,,1138.24,1252.896,1119.0933333333332,1420.68,
2054-1058,1228.16,1194.18,1311.6950000000002,1352.2566666666667,1451.4950000000001,
2198-994X,,768.0,761.6,761.6,,
2051-3305,1269.13,1090.135,1187.774,,1207.86,
2469-9896,,529.43,586.3,1665.89,1404.4099999999999,
1306-3065,59.0,330.0,,428.38,,
1925-4733,,,,,,
1944-8171,,,,,,
1948-1756,,,,,,
2090-004X,1822.14,2012.5,1742.69,,,
1178-6361,,,,,,
1433-7266,,,,,,
2039-7283,,,433.5,,,
2001-1326,,1508.14,1288.4,1654.85,1466.08,
2160-3855,,,,,,
1472-6815,1574.66,1528.62,1353.0,,,
2164-2745,768.14,,515.14,,,
1941-5923,,855.81,1071.98,1024.135,1026.76,
1687-8728,,,1059.0,1110.73,,
2044-4052,2800.0,,3554.86,3433.0,2005.5,
1449-1907,1295.0,,1440.74,,1458.115,
1687-417X,,528.36,,495.0,,
2295-3159,,,238.0,,,
2157-7595,760.0,,,,,
2090-8083,1081.57,1146.71,1374.5749999999998,1454.9475000000002,,1550.0
1349-2365,1123.68,1882.78,,,,
2373-6437,,,,,,
2090-6862,284.71,,1932.0,,,
2196-064X,1319.3,1039.68,,,,
0033-2615,549.25,,638.62,,,
2405-6502,1659.895,,1997.9800000000002,,,
1662-6567,,717.4666666666666,,748.86,,
2050-0904,,515.1128571428571,641.2066666666667,656.646,719.4733333333334,
2352-5126,,,624.49,,,
1178-203X,,,1906.5783333333336,1946.84,1901.62,1999.2
2072-1439,,902.31,888.88,1183.1866666666667,1568.0425,
1526-9914,,551.1,434.36666666666673,541.45,,
1948-5948,,,1694.56,,,
1179-5441,,,1830.67,,,
2470-1343,,1760.6633333333332,1495.2977272727273,811.5035897435899,747.23775,800.91
2162-2078,,,658.95,,,
1874-3501,,,851.465,,,
1476-7120,1605.1,1660.5900000000001,1816.0,1925.86,,
2190-5991,,1209.04,1389.4283333333333,1990.5525,2215.8500000000004,
2076-3425,552.13,495.82,610.5333333333333,528.035,809.6042857142858,934.72
2504-284X,,,880.6766666666666,845.09,938.3843750000001,
2222-1751,,1011.5,2000.632,2261.48,2080.73,
1533-0346,,,,498.42,,
2334-296X,,,,214.06,,
1865-1372,,1044.47,1229.38,1308.205,,
2193-1127,1103.14,1088.7166666666667,1088.85,1068.795,1035.7,
1179-1322,,,,1787.994,1966.6066666666666,
2058-7392,,,,1465.06,1282.77,
1590-9921,,,,1642.05,,
1581-3207,,833.0,804.8733333333333,702.48,833.0,833.0
2373-2822,1878.965,2077.1012499999997,2257.9876470588238,2176.857272727273,2676.1419999999994,
2050-084X,,,2461.5548039215687,2456.0984615384614,2414.543518518519,
2041-2851,,1875.44,1064.51,1231.14,1011.7825,
2661-8850,,,,,1703.4399999999998,
2521-327X,,,231.52,220.26833333333335,219.0,238.0
2050-5094,,740.3833333333332,689.07,1311.28,1345.1783333333333,1086.0
1940-5901,,1602.505,1769.93,,,
2572-9411,,,1101.3666666666666,,,
0976-8610,,,,1694.56,,
1473-2262,,,87.26,,1017.4325,
2045-8940,,,,1810.58,2090.45,800.0
1674-2818,4345.45,3743.16,,,3439.1,
2090-2867,,855.175,,1029.15,1090.53,1058.72
1755-5914,,,,,,2128.9
2046-3758,909.29,969.5450000000001,1382.95375,1610.7649999999999,1787.88,
0026-3788,,357.0,,,,
2380-2359,,196.35,196.35,197.8033333333333,306.92,
2472-3371,,1671.72,,,,
2352-7714,,1338.27,,1366.52,1027.7,
2076-0817,,569.64,678.71,,952.8508333333333,
2168-9431,,1364.5900000000001,,,,
2349-5219,,110.0,,,,
1759-0914,1739.25,2165.47,,,1678.02,
2332-7251,,215.49,,,,
1179-0652,,1549.0,,,,
2471-139X,,229.8,,,,
1557-5284,356.25,,,,,
2193-0414,955.99,,,,,
1687-9600,541.14,,,971.72,,
1479-7364,1367.25,,1750.75,2193.635,2137.9,
1742-9145,1352.85,,750.0,,,
2352-0264,225.48,,,,,
2314-5080,541.14,,,,,
2090-4924,1380.25,,,,,
2196-7822,996.91,470.88,763.8725,847.9,985.9633333333335,
2378-0231,,358.76,557.6933333333333,272.74,361.11,
1755-263X,1585.5325,1732.605,1271.1028571428571,1079.2649999999999,1278.7125,
2058-7716,1619.7699999999998,1639.467142857143,1562.767142857143,1430.0,1415.19,
1687-8191,,,,,,
1179-2701,,,,,,
2314-4629,,,,,,
2194-7635,,,,,,
2075-4698,,,272.0,,,
1177-9322,,921.66,1906.7,1816.56,,
2057-2085,,342.13,659.65,,,
2319-7692,99.71,94.49,,,,
2331-186X,,956.0325,895.865,949.244,716.3133333333334,
1687-8760,,1135.91,,,1690.93,
1179-1314,,1568.42,,,,
2297-4687,,1610.175,313.0,1034.61,1106.2842857142857,
2331-205X,,719.37,1093.815,950.9766666666668,1441.43,
2052-1847,1996.86,1670.4733333333334,1661.24,,1670.8633333333335,
2475-4706,,1132.78,,,,
2379-3708,,2662.09125,3487.0880952380953,3141.8258823529413,3188.70125,
1478-7547,1732.91,1322.625,1719.065,1695.1866666666667,1678.26,
2214-6237,,856.84,861.18,1009.56,,
2327-9125,,1427.92,1294.9424999999999,2221.483333333333,1747.805,
2049-9957,,547.4,1921.01,1767.264,1704.08,
1837-9664,,1550.3771428571429,1635.445714285714,1810.0825,1722.7075,
1179-5468,,1489.475,,1014.15,,
1654-9716,1402.92,1570.91,1633.6361538461538,1320.5966666666666,1748.4739999999997,
1179-8467,,1882.6,,1882.0,,
2076-328X,,308.9,329.05,446.66499999999996,602.99,818.87
2056-4538,1849.26,,1552.2179999999998,,1747.55,
2055-5784,1748.8,1917.4659999999997,1838.3388888888892,1833.0465000000004,1789.0700000000002,
1477-7517,,,1811.4499999999998,1957.355,2038.19,
1993-8233,,,,,,
1807-5932,,,,1318.22,,
1518-8345,,,,,,
1139-6709,363.0,,,,,
0976-7657,,,,,,
1923-2861,,,507.1,,,
1876-8237,,,,,,
2160-083X,,,,,,
2050-490X,,,,,,
2319-7714,,,,,,
2224-4425,,,,,,
2161-718X,182.03,,,,,
2220-8488,,,,,,
1820-0214,,,,,,
2373-8731,1169.14,,2034.625,2050.605,2034.0,
2214-7624,1540.0,,,,,
2473-733X,1315.23,,,,,
2042-8812,375.0,410.32000000000005,,,368.9,
1347-8613,785.11,,,,,
2001-3078,1178.1,2310.94,1941.84,2379.26,1778.8600000000001,
0066-4804,2000.0,,,,,
1362-4962,2197.3806666666665,2590.7650000000003,2130.0,,,
0042-1138,,1782.93,,,,
2364-8228,,946.05,1117.47,1031.405,1314.975,
1687-8108,185.0,1573.19,1240.3,1284.77,1607.07,
2152-5250,,1574.24,1469.9650000000001,,,
1751-3758,361.6,842.45,,,877.23,
1460-7425,,500.0,1190.0,1095.0,1024.24,
2079-6412,,301.12,624.4711111111111,909.5100000000001,1151.095238095238,
1687-9422,185.0,1310.305,1770.075,1831.0,,
2211-3355,,1112.717,1095.7869999999998,1338.1299999999999,1649.4399999999998,
2213-5960,,408.94250000000005,517.1533333333333,,,
2332-3213,,,,,,
2356-7074,,544.0,,,,
1687-3963,,640.0,718.47,,,
2161-0932,,924.0,,,,
2328-2142,,764.0,740.77,,,
1556-5068,,2876.795,,2449.5975,696.5,
2157-7560,,1487.075,,,,
2297-198X,1265.0,1112.7475,940.5399999999998,1043.89,,
0909-6396,,607.5,607.5,595.0,595.0,
2379-1381,,2027.49,,,,
2159-4465,,855.35,,,,
2373-6372,,900.22,,,,
2214-7500,,1610.0,1480.15,,,
2055-7124,,1661.24,1552.95,,1661.24,
2057-3804,,1661.24,,,,
2296-861X,,1028.0833333333333,1183.0425,961.8866666666667,1353.1975,
2199-8531,,599.04,,549.86,,
2050-7445,986.1566666666666,872.29,851.5842857142859,855.7079999999999,977.5875,
2190-5983,,1030.48,940.1,,1309.0,
2043-7129,,744.0,,,,
1687-9309,,1496.915,,1810.0,,
2183-2803,350.0,911.9424999999999,865.7599999999999,1019.12875,1062.3183333333334,
1654-6628,1523.33,2385.95,2209.3599999999997,1797.11,2293.3,
2332-7685,,1847.66,,,,
2368-7959,,1640.53,1751.5685714285717,1699.1499999999999,1831.155,
1662-0631,,562.49,624.0,,,
1108-7161,,250.0,,,250.0,
1314-3301,,589.05,,619.346,730.12,
1179-1535,,2092.02,,,1882.58,
2051-1426,,1870.68,1888.4650000000001,1775.51,1938.707142857143,
1687-5966,,1570.34,,1546.3,1600.0,
2198-7793,,1190.0,,1190.0,1000.0,
2474-1663,,1939.51,,1839.1,,
2164-2591,,1817.2133333333334,1619.75,1761.9499999999998,1726.8566666666666,
2059-8688,,1463.32,,,1303.74,
2047-2978,975.47,814.3000000000001,4281.280000000001,781.8414814814814,1076.414,
2352-8729,1420.2150000000001,729.6333333333333,1783.5366666666669,1604.9422222222222,1877.06,
2329-0501,2568.5,3580.82,2600.1325,3022.06,,
2291-9279,,1455.52,1546.15,1804.9050000000002,1788.36,
2050-6201,,1750.425,,1422.2375,,
2050-0068,,2479.03,,,,
1927-1212,,605.18,,,,
2053-1095,,1370.88,1029.0249999999999,1217.37,1570.8,
2073-4395,,319.03,551.5799999999999,768.036,878.4193333333334,
2035-8164,,500.0,716.85,749.7,617.25,
2161-1076,,1719.0,,,,
2329-8901,,2122.0,1519.0,,,
2052-6113,,1617.0,1980.1599999999999,1373.81,1757.3233333333335,
1723-8633,,520.0,551.5550000000001,595.0,672.35,
2150-5594,,852.6,618.06,1813.9720000000002,2017.05,
2079-6382,276.0,343.55,273.0,,758.44,
1467-7644,,1849.6566666666668,2457.4811111111107,2246.33,2136.1475,
1330-030X,,300.0,,,,
2052-4986,816.33,849.69,732.34,1369.45,,
2278-8875,,466.74,,,,
2474-3682,,432.43,,,,
2211-3797,544.15,468.08,853.43,881.29,648.4057142857143,
2056-9386,,698.24,,,,
2079-6374,288.0,289.915,301.54499999999996,260.1066666666666,965.39,
2076-3921,,255.07999999999998,475.64,370.6,723.4244444444445,
2046-2069,1625.96,1791.7126666666666,641.9068269230769,676.0069696969697,939.727049180328,
2474-7602,,,603.69,,,
2165-3402,,,906.6,,,
1314-7609,,,330.0,327.25,232.05,
2090-0724,,973.4549999999999,,,,
1687-9368,,655.77,,,,
1179-318X,1470.0,1884.96,1882.58,,,
2514-9245,,139.14,,,,
1945-3094,1138.5,1159.51,934.15,1067.69,,
2161-7570,,642.64,,,,
2169-2718,,638.26,,,,
2164-3059,,638.72,,,,
2161-7325,,865.95,,,,
2363-4715,,642.6,,,,
2090-6889,,431.23,,,,
2373-8065,,3927.0,2868.63,1927.5,2570.0,
2572-9462,,2023.45,,,,
0309-1929,739.01,648.01,,646.98,,
1559-8985,400.0,,,318.55,540.69,
1178-7023,,,,1678.29,,
2041-7314,1100.4099999999999,1495.5033333333333,1432.5966666666666,1633.4375,2019.5040000000001,
0974-7230,,,,,,
2049-1573,,,,,,
2041-9015,384.62,414.09,377.97,,,
2001-0370,499.23,2950.0,736.4833333333332,1562.0,,
2054-2704,655.13,665.5875,677.56,,,
2329-8936,,,,,,
2163-8306,2214.92,2021.07,1961.5542857142857,1864.9975,,
2048-8505,,,1494.44,,,
2049-8128,308.03,,,,,
0197-6729,,,1768.34,1703.8633333333335,1951.34,
1759-2941,,415.25,,,,
2195-0008,,800.0,,,,
1364-0429,367.68,,,,,
2222-6931,,,,,,
2049-1565,123.255,138.62,,122.01,,
2311-052X,,,,,,
1470-3203,,,,,,
2168-6734,990.0,,1303.23,953.5825,1309.6200000000001,
1360-7804,1110.96,,586.4449999999999,682.53,275.19,
1076-2787,2066.57,,1769.8419999999999,1546.5583333333334,2057.475,
0926-2040,3053.995,2976.47,3533.0550000000003,3549.85,2904.93,
2057-3782,586.51,,,,,
2334-265X,3053.3266666666664,,1772.385,2674.09,,
2214-7845,2126.16,,,,,
1868-6958,954.0999999999999,791.49,889.7216666666667,793.2075,,
1897-4287,1578.56,1691.0300000000002,,,,
2047-0525,1955.98,2032.8616666666667,1875.84,1799.2233333333334,,
1750-1164,1846.82,,,,,
2046-7648,2087.06,1636.3400000000001,,,,
1470-7330,1945.7,1661.24,1661.24,1641.8274999999999,1635.6533333333334,
2052-0573,369.85,354.71,,581.4933333333333,,
2230-5254,1915.0,,1525.5,,,
2297-3079,1573.14,1219.74,995.73,971.16,1155.4299999999998,
0894-8569,733.81,,,771.405,,
0567-7920,534.23,,613.09,,166.3,
2193-7680,959.3033333333333,915.69,844.75,891.61,,
2054-7102,119.82,136.85,,,,
2047-6930,315.66,362.065,,,,
1363-5387,1157.34,1582.62,879.135,,2907.25,
2056-5933,1532.02,2003.0149999999999,1904.9066666666668,1552.0033333333333,,
1748-2631,942.8266666666667,1309.3042857142857,1301.498,1381.1433333333332,1316.2350000000001,
2049-6958,1742.53,1517.23,,,,
2297-3362,1559.76,,750.528,898.7040000000001,1345.1666666666667,
2054-703X,1573.35,,1353.98,,,
2046-2530,1977.3033333333333,,,,,
2183-2439,811.5,800.0,831.2,904.4728571428572,978.44,
2352-8273,1237.06,1097.444,1109.4869230769232,1185.3600000000001,1166.3958333333333,
2044-7248,1439.565,1219.07,1160.71,,,
2410-339X,1219.21,,1206.39,,1250.0,
1863-5407,1151.575,,450.0,2225.75,,
2212-0661,1483.745,,,,,
2468-2667,,4657.264999999999,4849.958571428571,5086.0617647058825,5048.432500000001,
2057-3995,,4025.42,2919.6300000000006,2954.085,2889.21,
2049-1115,,3029.567777777778,1999.2,3406.08,,
2379-5077,,2494.785,2496.96,2459.0533333333333,2161.64,
2372-7705,,2345.1,2951.0299999999997,2787.1,,
2328-8957,1625.0,1927.14,2178.2133333333336,2417.23,2301.7944444444447,
2291-2789,,2240.35,,1761.52,1916.69,
2352-5878,,2274.04,2090.21,1786.46,,
2052-4412,,1768.04,2119.18,1921.85,,
2056-7529,,1947.94,2032.645,1805.375,2371.7433333333333,
2056-4724,,1842.396,1678.8085714285714,1795.5518181818181,1690.01,1825.83
2056-5968,1606.655,1830.43,1558.5566666666666,1783.64,,
1555-4309,,1981.43,1182.9566666666667,1280.838181818182,1654.0549999999998,
2054-4774,,2210.535,2265.215,1767.75,1842.3319999999999,
1178-7074,,1686.57,1702.382,1681.9466666666667,,
1179-1470,,1650.84,1318.0,1654.825,,
1939-8425,1929.085,1558.45,1587.4033333333334,1700.9475,1742.685,
2056-5917,,1840.93,1396.0,1538.25,,
2215-0013,442.95,1785.08,,,1403.5700000000002,
2200-6133,,1642.16,1679.23,1667.16,,
0260-3055,,1634.99,1769.975,1538.3880000000001,1732.105,
2397-1789,,1543.42,1820.86,,,
2055-2238,,1292.78,,,1837.2649999999999,
2058-8615,,1427.4,1538.25,,,
1550-1477,1181.17,1331.22,1302.86,2021.22,918.19,
2041-6520,1654.0966666666666,,,1399.49,,
2059-0628,,1382.03,1463.145,1828.634,,
1869-5760,,1394.05,1326.38,1380.4,,
2048-3694,,1439.54,,1909.2533333333333,,
2333-5084,,1402.2,1051.1133333333335,852.245,,
1544-3566,,1141.35,1337.13,1178.92,,
1179-271X,,1430.24,1746.24,,,
2049-3614,984.33,1228.7849999999999,1331.6799999999998,1575.978,2078.056666666667,
2168-6750,,1247.18,,,1988.76,
2405-8440,1353.94,1239.685,1220.9423076923074,1195.7146666666667,1253.6546666666668,1080.0
2058-3273,,1228.0900000000001,,1119.2024999999999,,
1748-1317,1216.05,1139.1550000000002,,,,
2405-8572,,1178.15,,,,
2183-7635,,905.0,817.6475,1003.655,1071.0,
2052-2525,,1076.62,1226.1366666666668,1272.73,1340.5975,
2331-1983,,1090.36,908.68,1603.375,,
2331-1916,,902.6866666666666,1161.955,1182.6924999999999,1206.96,
2451-8654,,1030.39,1076.47,2007.01,1906.9533333333331,
1530-261X,1239.94,887.15,1135.0075,916.51,1038.67,
1536-0121,,1947.25,,1208.55,,
2214-1804,,804.9399999999999,1969.93,,830.97,
2325-1026,,874.51,1423.4475,1301.36,1697.97,
1070-9622,,824.96,1227.0,,,
2090-8105,744.0,819.78,1066.395,,,
1911-4745,,881.6,,,,
2190-8532,,707.58,,,,
2215-0161,,531.17,439.96333333333337,555.29,539.726,
1923-2829,,492.96,,,,
2214-3998,,535.52,,,,
2214-157X,446.0,515.835,490.515,,,
2374-7943,,528.95,998.7700000000001,736.27,889.21,
2168-1376,542.0,402.93,,1502.3249999999998,828.8199999999999,
1757-8981,,461.38,,,,
2333-3936,335.0,389.18666666666667,,209.5,,
2265-4224,,423.14,,,,
2214-2509,359.11,405.89,,399.84,,
2048-4194,,415.46,746.46,748.2750000000002,840.75,
2052-5397,425.365,402.58,,,,
2075-5309,,247.91,309.46000000000004,366.65,531.645,
1994-2060,,560.0,546.84,1113.0,,
2090-2204,,726.0,,668.07,,
2215-0390,440.0,541.18,,636.0,,
2214-7160,498.0,584.12,586.49,478.6775,,
0267-3843,589.0,577.5,616.8333333333334,620.0,688.232,
1874-4346,747.0,,704.9,,,
1179-1543,,1761.26,1210.0,,,
2464-1596,,670.5,1373.0,1304.76,1184.3899999999999,
1916-9744,,578.31,489.0,,,
1687-9147,,,867.0,897.29,,
1542-6416,,1405.5,1804.135,1640.15,1576.5,
2055-8260,,1743.0,,,,
2001-8525,,1667.375,1102.685,1644.37,,
2054-8397,,960.0,800.0,,849.66,
1687-9449,,,1013.0,,,
2212-0963,,,1434.8700000000001,1370.2266666666667,1348.56,
2036-3176,,,1563.6,,,
2452-1094,,,1794.0,1981.54,,
2161-0711,1873.0,,1819.0,,,
1363-4607,,,1822.0,268.67,,
2325-9582,,,2565.0,656.28,666.02,
1314-2828,,,309.8,301.95,381.93,
0046-9580,,,404.0,1010.07,1006.21,
1927-7008,277.21,,416.0,,,
2405-6553,,,449.0,221.25,,
1869-4101,,,841.0,,1274.25,
2509-9280,,,,1201.2466666666667,1328.6733333333332,
2415-6698,,,,178.95,,
2399-3642,,,2000.0,1882.580714285714,2520.451666666667,
2373-2865,,,1674.99,1286.73,,
1749-5016,,,1131.0744444444445,1215.6460000000002,1462.7174999999997,
2510-3636,,,1943.41,1510.75,,
2475-0379,,,,1638.1000000000001,1350.19,
1179-142X,,,,1684.7866666666666,1999.2,
2077-0383,,249.93,596.5133333333333,572.6883333333334,1364.9243956043954,1685.26
1936-5233,,,2403.9233333333336,2043.6466666666668,,1913.52
2471-254X,,,2535.5,2515.34,1608.88,
2000-2297,1643.1499999999999,1659.1825,2310.0,2778.2999999999997,,
2367-7163,,,424.5233333333333,372.91499999999996,403.40999999999997,
1839-9940,,,514.375,419.92,491.37,
2076-2607,,,338.2033333333333,585.902,824.893,1617.95
2057-4991,,,,455.55499999999995,,
1874-6136,,,,572.82,,
1413-8670,,,,600.47,,
1064-7449,,,,657.38,,
2050-3121,,696.89,858.025,794.8199999999999,918.8783333333334,
1609-4069,,,970.06,780.04,826.6899999999999,
2165-7866,,,,531.0,,
2574-3805,,,,2802.248,2944.14125,
2169-3277,,421.0,673.4879999999999,788.25,600.2833333333333,
2245-0157,273.0,276.0,,264.8866666666667,265.086,
1687-7047,,,,835.98,1055.24,
2474-7599,,,,842.26,,
2472-1786,,,660.78,,,
0264-1275,,,,,1840.9185714285718,
2227-7080,,,,292.64,534.23,
2590-048X,,,,,835.1500000000001,
1745-0179,562.52,,698.6666666666666,765.0,,
1530-8669,,,1925.0,1944.6200000000001,1997.0349999999999,
2227-9717,,,281.7,411.63500000000005,859.605,
2332-0885,520.5,199.0,,,,
2468-0249,,,1262.306,1570.9799999999998,,
2405-8521,,,510.3866666666666,613.25,1430.795,
1687-6393,185.0,,,,,
1058-9244,650.04,,,,,
1877-7058,2145.0,,,,,
2212-6090,2570.0,,,,,
1674-7755,2570.0,,,,,
1877-0428,2570.0,,,,,
2352-7110,448.0,,547.5060000000001,505.6085714285714,511.7,
2079-9276,,230.0,239.03,268.37,423.5,
1687-5591,,853.0,818.0,,,
1687-5915,,853.0,,,,
1687-8086,,,1227.0,,,
2504-186X,,,251.0,267.75,255.71333333333337,
2075-1702,,,301.52,279.36,,
2304-6732,,,293.0,256.39,,
2161-1203,,,525.0,,,
1867-0717,,840.0,986.65,1015.0933333333332,1007.4666666666667,
2325-5870,,,,107.5,,
2397-2106,,,,1740.2,1719.15,
1531-1309,,,,1791.0,,
2473-2400,,,,236.0,,
1680-8584,,,340.0,363.0,273.55,
2514-3298,,,,413.98,,
2331-1975,,701.92,1367.35,829.142,,
1548-7733,,,,554.0,630.7,
1942-0730,820.41,,711.33,892.01,,
1943-815X,,,,877.79,876.6,
2468-6026,,,1121.0,,,
2352-2895,,,1424.1133333333335,1535.1,1531.21,
2056-807X,,,1605.0,,2085.01,
1081-4159,,,2438.0,,,
2053-8855,,,426.575,,,
1803-8417,,,75.0,113.05,,
1083-3668,,,,1138.2,1463.6050000000002,1348.92
2292-9495,,,1551.8233333333335,1315.0,,
2398-8835,,,1710.75,1338.0,,
2369-3762,,,,1456.0600000000002,1706.53,
0916-8818,,,,1360.5,,
1650-1977,941.0,,1687.45,1648.0,1626.7366666666667,
2573-041X,,,,200.0,,
2079-7737,289.58,,,427.0,613.65,
1936-9018,,,,439.9,,
2515-690X,,,,507.9,,
2399-6528,,,,798.8226666666669,1046.5714285714287,
2571-581X,,,,731.9283333333334,704.8249999999999,
2053-9517,,,,768.1416666666668,,
2054-5703,,,,1050.8415384615384,1129.7749999999999,
2330-9709,,,,85.4,,
2211-467X,,,,2506.065,1059.64,
2398-3795,,,1066.1275,1367.395,1179.29,
2057-3960,,,1778.2,1560.0,1427.084,
2305-5839,,,,,1263.07,
2644-125X,,,,,1283.27,
0160-4120,,,,,1713.025,
2631-827X,,,,,1582.99,
2474-9842,,,,,1594.205,
1662-811X,,,,,1455.185,
2307-8960,,,,,2128.53,
2050-1161,2278.32,,,1347.04,1348.825,
2075-4663,,,,260.8528571428572,478.701,
2075-4418,,,,512.26,584.395,1326.35
2377-9608,,,,,382.41,
1683-1470,,,480.78,497.0,433.37000000000006,
2590-2911,,,,,437.45,
2076-393X,,293.72,370.48,435.03,843.8199999999999,
2078-2489,,,,,753.34,
2311-5629,,,,,699.5,
2297-900X,,,845.47,876.882,798.018,
2214-7519,,,,928.2,779.37,
2057-1577,,,,1820.1466666666668,1907.02,
1934-7359,,,1133.3333333333333,953.5,,
0717-3458,,,285.0,,,
2075-163X,,,784.4433333333333,903.2314285714285,952.24,
1687-6415,,,,1048.0,,
1058-3912,,,,244.0,,
2075-4442,,,303.19500000000005,280.34375,464.16,
2073-431X,,,,308.0,,
2368-6111,,,381.73,366.0,,
2331-1835,,,1326.52,452.0,,
2158-706X,,573.0,,491.0,,
2076-3263,,,312.53799999999995,445.80125,657.8895652173912,
2151-1950,,,,646.0,,
2576-4500,,,853.6,675.0,,
1750-9548,,,,712.0,,
1023-621X,,,490.8,924.2133333333333,,
1792-9040,,,,90.11764705882354,,
2151-3732,,,562.5,891.76,,
2165-0020,,444.0,659.26,992.8,,
2333-5432,1115.0,,,,,
1179-1357,,1584.0,,1878.0,,
2324-8041,283.61,226.9,,,,
1177-2719,1622.9,,1415.0,,,
1813-5498,,,516.0,,,
